order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
ORD-024726,CUST-02462,2023-01-15,PROD-0427,7,864.27,6049.89,Completed,2023-01-18
ORD-024727,CUST-06634,2025-12-27,,2,1303.25,2606.50,Completed,2025-12-27
ORD-024728,CUST-01531,2025-12-04,PROD-0413,4,1005.56,4022.24,Completed,2025-12-06
ORD-024729,CUST-05996,2025-07-14,PROD-0161,3,1404.46,4213.38,Completed,2025-07-17
ORD-024730,CUST-08589,2023-02-04,PROD-0214,1,1474.81,1474.81,Pending,2023-02-04
ORD-024731,CUST-00667,2023-01-22,PROD-0283,6,173.51,1041.06,Completed,2023-01-25
ORD-024732,CUST-01661,2023-02-01,PROD-0432,2,877.63,1755.26,Completed,2023-02-02
ORD-024733,CUST-08215,2025-03-13,PROD-0032,3,401.54,1204.62,Completed,2025-03-16
ORD-024734,CUST-08269,2024-01-20,PROD-0172,1,1346.59,1346.59,Pending,2024-01-21
ORD-024735,CUST-07512,2023-03-10,PROD-0224,1,737.01,737.01,Completed,2023-03-13
ORD-024736,CUST-04800,2025-04-15,PROD-0331,1,459.90,459.90,Completed,2025-04-15
ORD-024737,CUST-05401,2024-04-12,PROD-0007,6,98.59,591.54,Returned,2024-04-13
ORD-024738,CUST-07016,2024-10-03,PROD-0073,6,46.09,276.54,Pending,2024-10-05
ORD-024739,CUST-08189,2023-05-14,PROD-0099,1,1106.97,1106.97,Completed,2023-05-15
ORD-024740,CUST-02738,2024-02-26,PROD-0445,4,269.94,1079.76,Pending,2024-02-28
ORD-024741,CUST-07338,2025-12-17,PROD-0359,8,483.27,3866.16,Completed,2025-12-17
ORD-024742,CUST-05802,2024-05-01,PROD-0267,1,1219.21,1219.21,Completed,2024-05-03
ORD-024743,CUST-01518,2024-09-24,PROD-0149,6,804.53,4827.18,Completed,2024-09-25
ORD-024744,CUST-07356,2024-06-01,PROD-0321,3,1315.57,3946.71,Completed,2024-06-01
ORD-024745,CUST-06243,2024-08-07,PROD-0347,7,907.95,6355.65,Completed,2024-08-09
ORD-024746,CUST-00463,2023-01-03,PROD-0176,3,1470.47,4411.41,Completed,2023-01-06
ORD-024747,CUST-09435,2023-07-21,PROD-0003,2,1490.11,2980.22,Completed,2023-07-21
ORD-024748,CUST-05523,2025-10-26,PROD-0167,3,326.42,979.26,Cancelled,2025-10-28
ORD-024749,CUST-02373,2023-08-24,PROD-0197,6,469.50,2817.00,Completed,2023-08-24
ORD-024750,CUST-07466,2025-10-30,PROD-0107,5,608.86,3044.30,Pending,2025-11-01
ORD-024751,CUST-02284,2025-03-27,PROD-0228,1,843.82,843.82,Completed,2025-03-29
ORD-024752,CUST-09391,2023-05-09,PROD-0266,6,190.20,1141.20,Completed,2023-05-12
ORD-024753,CUST-05227,2023-01-29,PROD-0058,4,815.03,3260.12,Completed,2023-01-30
ORD-024754,CUST-05465,2023-05-01,PROD-0490,3,864.45,2593.35,Completed,2023-05-04
ORD-024755,CUST-06733,2023-01-07,PROD-0449,6,933.94,5603.64,Pending,2023-01-09
ORD-024756,CUST-08109,2025-10-13,PROD-0397,8,1268.06,10144.48,Cancelled,2025-10-13
ORD-024757,CUST-01188,2023-04-10,PROD-0297,3,443.73,1331.19,Completed,2023-04-13
ORD-024758,CUST-00285,2024-06-08,PROD-0141,3,656.09,1968.27,Completed,2024-06-09
ORD-024759,CUST-00394,2023-02-23,PROD-0041,3,80.24,240.72,Completed,2023-02-25
ORD-024760,CUST-01571,2024-04-12,PROD-0449,8,933.94,7471.52,Completed,2024-04-15
ORD-024761,CUST-02083,2025-03-15,PROD-0018,8,204.04,1632.32,Returned,2025-03-15
ORD-024762,CUST-09853,2024-02-12,PROD-0489,7,740.00,5180.00,Completed,2024-02-13
ORD-024763,CUST-00607,2024-10-19,PROD-0071,4,178.65,714.60,Pending,2024-10-20
ORD-024764,CUST-09684,2025-08-11,PROD-0087,8,1100.77,8806.16,Completed,2025-08-13
ORD-024765,CUST-09388,2025-11-12,PROD-0078,1,1277.71,1277.71,Completed,2025-11-15
ORD-024766,CUST-09322,2024-03-04,PROD-0288,4,1441.07,5764.28,Completed,2024-03-05
ORD-024767,CUST-04574,2024-12-27,PROD-0242,5,189.97,949.85,Completed,2024-12-29
ORD-024768,CUST-00673,2024-11-14,PROD-0395,7,1263.31,8843.17,Pending,2024-11-15
ORD-024769,CUST-07990,2025-08-26,PROD-0261,8,935.47,7483.76,Completed,2025-08-28
ORD-024770,CUST-05743,2023-06-14,PROD-0146,4,658.67,2634.68,Completed,2023-06-17
ORD-024771,CUST-09323,2023-12-17,PROD-0297,3,443.73,1331.19,Cancelled,2023-12-19
ORD-024772,CUST-01534,2025-07-28,PROD-0020,2,994.17,1988.34,Completed,2025-07-31
ORD-024773,CUST-00086,2024-07-21,PROD-0383,7,1229.25,8604.75,Completed,2024-07-22
ORD-024774,CUST-08673,2023-07-31,PROD-0237,5,760.98,3804.90,Completed,2023-08-02
ORD-024775,CUST-04689,2025-07-02,PROD-0012,4,1359.72,5438.88,Completed,2025-07-05
ORD-024776,CUST-05709,2025-04-27,PROD-0006,4,961.29,3845.16,Cancelled,2025-04-28
ORD-024777,CUST-01306,2024-01-18,PROD-0174,6,572.24,3433.44,Returned,2024-01-21
ORD-024778,CUST-01188,2025-02-03,PROD-0047,3,63.64,190.92,Completed,2025-02-05
ORD-024779,CUST-00892,2024-11-11,PROD-0146,7,658.67,4610.69,Completed,2024-11-14
ORD-024780,CUST-00894,2025-09-28,PROD-0104,6,1396.25,8377.50,Completed,2025-09-28
ORD-024781,CUST-00848,2025-12-02,PROD-0282,6,224.61,1347.66,Completed,2025-12-03
ORD-024782,CUST-04055,2024-09-21,PROD-0145,1,1140.02,1140.02,Completed,2024-09-24
ORD-024783,CUST-07471,2024-02-27,PROD-0042,2,51.81,103.62,Completed,2024-02-29
ORD-024784,CUST-05804,2023-03-19,PROD-0444,4,1183.87,4735.48,Pending,2023-03-19
ORD-024785,CUST-07182,2023-08-24,PROD-0490,3,864.45,2593.35,Completed,2023-08-25
ORD-024786,CUST-07851,2024-10-26,PROD-0069,1,1477.16,1477.16,Returned,2024-10-26
ORD-024787,CUST-02760,2023-04-24,PROD-0403,1,1047.42,1047.42,Completed,2023-04-24
ORD-024788,CUST-02952,2025-07-22,PROD-0455,6,1196.10,7176.60,Completed,2025-07-23
ORD-024789,CUST-08761,2025-07-06,PROD-0413,3,1005.56,3016.68,Pending,2025-07-08
ORD-024790,CUST-07034,2023-11-12,PROD-0423,3,190.58,571.74,Completed,2023-11-14
ORD-024791,CUST-09666,2023-09-05,PROD-0259,4,47.07,188.28,Cancelled,2023-09-08
ORD-024792,CUST-01749,2023-06-15,PROD-0046,7,408.56,2859.92,Pending,2023-06-18
ORD-024793,CUST-08393,2023-07-03,PROD-0364,4,1158.91,4635.64,Completed,2023-07-06
ORD-024794,CUST-01949,2025-12-09,PROD-0145,4,1140.02,4560.08,Completed,2025-12-09
ORD-024795,CUST-02486,2024-02-19,PROD-0346,1,566.26,566.26,Completed,2024-02-20
ORD-024796,CUST-08661,2023-05-21,PROD-0368,2,1093.84,2187.68,Completed,2023-05-21
ORD-024797,CUST-07158,2023-01-29,PROD-0255,3,677.32,2031.96,Completed,2023-02-01
ORD-024798,CUST-00167,2024-12-11,PROD-0327,4,1468.94,5875.76,Cancelled,2024-12-13
ORD-024799,CUST-01218,2025-12-14,PROD-0068,8,94.40,755.20,Completed,2025-12-15
ORD-024800,CUST-07883,2024-04-15,PROD-0034,4,919.04,3676.16,Completed,2024-04-16
ORD-024801,CUST-05051,2024-06-18,PROD-0448,8,134.66,1077.28,Completed,2024-06-18
ORD-024802,CUST-06018,2025-03-04,PROD-0099,8,1106.97,8855.76,Pending,2025-03-06
ORD-024803,CUST-06952,2023-04-15,PROD-0195,3,108.61,325.83,Returned,2023-04-15
ORD-024804,CUST-03562,2023-05-17,PROD-0090,4,1225.07,4900.28,Completed,2023-05-18
ORD-024805,CUST-01216,2025-06-16,PROD-0482,7,1258.25,8807.75,Completed,2025-06-17
ORD-024806,CUST-05102,2023-11-21,PROD-0029,1,334.58,334.58,Completed,2023-11-23
ORD-024807,CUST-07233,2023-07-28,PROD-0114,2,289.14,578.28,Completed,2023-07-31
ORD-024808,CUST-00220,2025-05-21,PROD-0406,1,713.03,713.03,Completed,2025-05-21
ORD-024809,CUST-09055,2023-12-12,PROD-0017,6,991.28,5947.68,Completed,2023-12-13
ORD-024810,CUST-01646,2025-02-05,PROD-0250,7,684.16,4789.12,Completed,2025-02-08
ORD-024811,CUST-01041,2025-06-05,PROD-0364,1,1158.91,1158.91,Completed,2025-06-07
ORD-024812,CUST-02515,2024-04-29,PROD-0142,6,245.38,1472.28,Pending,2024-04-30
ORD-024813,CUST-04718,2025-07-25,PROD-0452,2,961.30,1922.60,Completed,2025-07-26
ORD-024814,CUST-01898,2024-06-02,PROD-0480,5,56.28,281.40,Completed,2024-06-04
ORD-024815,CUST-02612,2023-04-13,PROD-0098,6,554.06,3324.36,Completed,2023-04-16
ORD-024816,CUST-07694,2025-05-02,PROD-0060,7,1249.42,8745.94,Completed,2025-05-02
ORD-024817,CUST-06997,2023-06-30,PROD-0148,4,947.48,3789.92,Pending,2023-07-03
ORD-024818,CUST-09803,2025-12-20,PROD-0486,2,1019.45,2038.90,Completed,2025-12-22
ORD-024819,CUST-04380,2025-06-03,PROD-0433,2,795.09,1590.18,Completed,2025-06-06
ORD-024820,CUST-00845,2025-02-18,PROD-0060,8,1249.42,9995.36,Cancelled,2025-02-21
ORD-024821,CUST-03040,2024-10-20,PROD-0114,3,289.14,867.42,Completed,2024-10-22
ORD-024822,CUST-06215,2024-08-17,PROD-0332,8,805.22,6441.76,Completed,2024-08-20
ORD-024823,CUST-04152,2025-12-27,PROD-0287,6,943.96,5663.76,Completed,2025-12-27
ORD-024824,CUST-08877,2023-02-19,PROD-0442,2,175.29,350.58,Completed,2023-02-20
ORD-024825,CUST-04140,2023-02-11,PROD-0473,7,1363.60,9545.20,Completed,2023-02-13
ORD-024826,CUST-04921,2023-11-07,PROD-0140,7,461.12,3227.84,Completed,2023-11-08
ORD-024827,CUST-09103,2023-01-21,PROD-0248,5,1157.62,5788.10,Completed,2023-01-24
ORD-024828,CUST-00694,2023-12-09,PROD-0212,3,400.42,1201.26,Completed,2023-12-11
ORD-024829,CUST-00570,2023-05-11,PROD-0241,6,376.08,2256.48,Cancelled,2023-05-14
ORD-024830,CUST-08266,2024-01-13,PROD-0235,2,1436.36,2872.72,Completed,2024-01-13
ORD-024831,CUST-06873,2023-05-15,PROD-0165,7,71.69,501.83,Completed,2023-05-17
ORD-024832,CUST-02034,2025-02-13,PROD-0092,6,138.80,832.80,Completed,2025-02-16
ORD-024833,CUST-00044,2025-04-05,PROD-0167,3,326.42,979.26,Completed,2025-04-08
ORD-024834,CUST-02425,2025-07-22,PROD-0376,4,1346.20,5384.80,Completed,2025-07-25
ORD-024835,CUST-01684,2024-09-23,PROD-0242,7,189.97,1329.79,Cancelled,2024-09-25
ORD-024836,CUST-09464,2023-02-11,PROD-0082,7,961.21,6728.47,Completed,2023-02-11
ORD-024837,CUST-08958,2024-04-04,PROD-0075,1,173.72,173.72,Completed,2024-04-07
ORD-024838,CUST-04410,2025-12-04,PROD-0270,3,699.13,2097.39,Completed,2025-12-04
ORD-024839,CUST-05556,2023-06-15,PROD-0347,4,907.95,3631.80,Completed,2023-06-17
ORD-024840,CUST-04193,2023-07-16,PROD-0135,3,769.74,2309.22,Completed,2023-07-16
ORD-024841,CUST-06863,2023-04-30,PROD-0500,3,1192.02,3576.06,Pending,2023-05-03
ORD-024842,CUST-09640,2023-04-14,PROD-0369,4,576.09,2304.36,Completed,2023-04-14
ORD-024843,CUST-01356,2025-11-25,PROD-0098,5,554.06,2770.30,Completed,2025-11-25
ORD-024844,CUST-00796,2023-11-08,PROD-0089,4,575.73,2302.92,Completed,2023-11-09
ORD-024845,CUST-04666,2023-07-24,PROD-0149,3,804.53,2413.59,Completed,2023-07-27
ORD-024846,CUST-03614,2025-10-05,PROD-0204,4,195.67,782.68,Completed,2025-10-07
ORD-024847,CUST-04930,2025-06-27,PROD-0225,8,1408.08,11264.64,Pending,2025-06-28
ORD-024848,CUST-05923,2023-08-06,PROD-0097,7,630.11,4410.77,Cancelled,2023-08-09
ORD-024849,CUST-09659,2025-05-24,PROD-0142,2,245.38,490.76,Completed,2025-05-25
ORD-024850,CUST-00248,2024-04-04,PROD-0081,3,196.71,590.13,Completed,2024-04-06
ORD-024851,CUST-03884,2025-08-10,PROD-0110,2,1484.79,2969.58,Completed,2025-08-11
ORD-024852,CUST-03522,2024-09-08,PROD-0314,2,91.73,183.46,Completed,2024-09-09
ORD-024853,CUST-04967,2025-10-20,PROD-0333,1,605.89,605.89,Completed,2025-10-23
ORD-024854,CUST-08871,2025-03-20,PROD-0498,8,1077.45,8619.60,Completed,2025-03-21
ORD-024855,CUST-02737,2025-09-07,PROD-0173,6,1066.42,6398.52,Pending,2025-09-08
ORD-024856,CUST-04272,2025-09-13,PROD-0350,1,875.14,875.14,Returned,2025-09-14
ORD-024857,CUST-09538,2024-01-26,PROD-0481,7,638.71,4470.97,Completed,2024-01-26
ORD-024858,CUST-09235,2025-06-23,PROD-0309,1,1130.58,1130.58,Completed,2025-06-23
ORD-024859,CUST-00510,2024-03-09,PROD-0279,6,594.98,3569.88,Pending,2024-03-12
ORD-024860,CUST-06106,2023-04-01,PROD-0490,6,864.45,5186.70,Completed,2023-04-01
ORD-024861,CUST-04784,2025-01-03,PROD-0182,8,562.80,4502.40,Completed,2025-01-05
ORD-024862,CUST-09865,2024-10-22,PROD-0009,3,783.18,2349.54,Completed,2024-10-24
ORD-024863,CUST-02575,2023-07-22,PROD-0322,3,1390.96,4172.88,Completed,2023-07-24
ORD-024864,CUST-07568,2023-03-16,PROD-0293,6,273.46,1640.76,Completed,2023-03-18
ORD-024865,CUST-05494,2023-08-13,PROD-0175,6,165.85,995.10,Completed,2023-08-16
ORD-024866,CUST-01709,2023-06-30,PROD-0209,4,268.36,1073.44,Completed,2023-07-01
ORD-024867,CUST-04503,2025-09-29,PROD-0379,4,1289.13,5156.52,Completed,2025-09-30
ORD-024868,CUST-07886,2024-04-08,PROD-0246,2,664.49,1328.98,Completed,2024-04-08
ORD-024869,CUST-03881,2024-11-06,PROD-0179,7,858.10,6006.70,Completed,2024-11-09
ORD-024870,CUST-02606,2024-04-13,PROD-0115,8,1159.17,9273.36,Pending,2024-04-15
ORD-024871,CUST-07703,2023-08-20,PROD-0410,8,1389.80,11118.40,Completed,2023-08-21
ORD-024872,CUST-04215,2024-10-18,PROD-0460,6,1031.44,6188.64,Pending,2024-10-18
ORD-024873,CUST-01015,2025-03-10,PROD-0408,8,241.42,1931.36,Completed,2025-03-10
ORD-024874,CUST-02345,2025-12-09,PROD-0009,7,783.18,5482.26,Completed,2025-12-11
ORD-024875,CUST-00202,2023-07-02,PROD-0159,1,1443.19,1443.19,Completed,2023-07-02
ORD-024876,CUST-06429,2023-03-12,PROD-0354,1,1068.69,1068.69,Completed,2023-03-14
ORD-024877,CUST-03396,2024-01-13,PROD-0367,3,172.34,517.02,Completed,2024-01-15
ORD-024878,CUST-03127,2024-11-05,PROD-0474,6,293.22,1759.32,Completed,2024-11-08
ORD-024879,CUST-04397,2025-12-08,PROD-0172,8,1346.59,10772.72,Cancelled,2025-12-09
ORD-024880,CUST-09083,2024-03-19,PROD-0453,4,762.83,3051.32,Returned,2024-03-19
ORD-024881,CUST-03395,2025-08-24,PROD-0100,1,901.82,901.82,Completed,2025-08-25
ORD-024882,CUST-02263,2023-09-18,PROD-0323,8,1065.45,8523.60,Completed,2023-09-21
ORD-024883,CUST-06717,2023-10-16,PROD-0260,8,1368.27,10946.16,Returned,2023-10-18
ORD-024884,CUST-03976,2025-11-01,PROD-0413,6,1005.56,6033.36,Completed,2025-11-02
ORD-024885,CUST-06928,2024-12-17,PROD-0081,2,196.71,393.42,Completed,2024-12-17
ORD-024886,CUST-08777,2025-07-10,PROD-0035,7,1098.64,7690.48,Completed,2025-07-10
ORD-024887,CUST-05396,2025-05-09,PROD-0041,7,80.24,561.68,Pending,2025-05-12
ORD-024888,CUST-07857,2023-04-16,PROD-0144,6,729.10,4374.60,Completed,2023-04-16
ORD-024889,CUST-04897,2024-03-15,PROD-0147,2,41.84,83.68,Completed,2024-03-17
ORD-024890,CUST-08517,2025-07-13,PROD-0456,6,978.12,5868.72,Completed,2025-07-16
ORD-024891,CUST-08119,2023-08-13,PROD-0476,3,827.79,2483.37,Completed,2023-08-15
ORD-024892,CUST-03347,2023-09-22,PROD-0424,7,1371.52,9600.64,Completed,2023-09-24
ORD-024893,CUST-05860,2025-09-24,PROD-0101,3,1423.40,4270.20,Completed,2025-09-25
ORD-024894,CUST-09350,2023-01-18,PROD-0059,6,181.62,1089.72,Completed,2023-01-20
ORD-024895,CUST-09187,2023-08-23,PROD-0494,7,832.46,5827.22,Cancelled,2023-08-26
ORD-024896,CUST-00166,2024-02-08,PROD-0171,3,1415.57,4246.71,Completed,2024-02-10
ORD-024897,CUST-07470,2024-06-24,PROD-0346,1,566.26,566.26,Completed,2024-06-24
ORD-024898,CUST-04965,2023-09-20,PROD-0085,3,588.57,1765.71,Completed,2023-09-22
ORD-024899,CUST-05957,2023-09-06,PROD-0308,2,143.66,287.32,Returned,2023-09-06
ORD-024900,CUST-02902,2023-06-22,PROD-0241,6,376.08,2256.48,Completed,2023-06-25
ORD-024901,CUST-09132,2023-03-02,PROD-0018,8,204.04,1632.32,Pending,2023-03-04
ORD-024902,CUST-04460,2025-08-04,PROD-0347,1,907.95,907.95,Completed,2025-08-05
ORD-024903,CUST-03478,2023-02-15,PROD-0344,2,568.88,1137.76,Completed,2023-02-18
ORD-024904,CUST-01835,2023-03-13,PROD-0182,3,562.80,1688.40,Completed,2023-03-16
ORD-024905,CUST-04831,2025-04-05,PROD-0047,1,63.64,63.64,Completed,2025-04-06
ORD-024906,CUST-00268,2023-03-24,PROD-0166,7,231.31,1619.17,Cancelled,2023-03-27
ORD-024907,CUST-02203,2025-02-20,PROD-0226,7,793.82,5556.74,Cancelled,2025-02-21
ORD-024908,CUST-09786,2023-10-31,PROD-0086,6,708.37,4250.22,Completed,2023-11-03
ORD-024909,CUST-04082,2023-07-31,PROD-0035,1,1098.64,1098.64,Returned,2023-08-01
ORD-024910,CUST-05497,2023-04-12,PROD-0142,3,245.38,736.14,Completed,2023-04-14
ORD-024911,CUST-04809,2025-08-20,PROD-0093,1,1391.37,1391.37,Completed,2025-08-23
ORD-024912,CUST-03266,2024-09-28,PROD-0047,5,63.64,318.20,Completed,2024-09-28
ORD-024913,CUST-01632,2023-09-16,PROD-0233,5,577.28,2886.40,Cancelled,2023-09-18
ORD-024914,CUST-04885,2023-08-10,PROD-0025,5,8.72,43.60,Cancelled,2023-08-11
ORD-024915,CUST-07689,2023-04-14,PROD-0365,2,973.52,1947.04,Completed,2023-04-17
ORD-024916,CUST-09100,2025-12-19,PROD-0282,4,224.61,898.44,Completed,2025-12-20
ORD-024917,CUST-09161,2023-11-21,PROD-0469,3,464.96,1394.88,Returned,2023-11-21
ORD-024918,CUST-09652,2024-11-09,PROD-0411,8,1143.11,9144.88,Completed,2024-11-11
ORD-024919,CUST-01826,2025-11-05,PROD-0296,2,1007.71,2015.42,Completed,2025-11-06
ORD-024920,CUST-06225,2023-03-16,PROD-0124,1,524.14,524.14,Cancelled,2023-03-16
ORD-024921,CUST-03539,2025-03-20,PROD-0016,3,1173.13,3519.39,Completed,2025-03-23
ORD-024922,CUST-00051,2023-02-02,PROD-0404,7,1197.70,8383.90,Completed,2023-02-04
ORD-024923,CUST-07430,2025-06-01,PROD-0390,5,67.15,335.75,Completed,2025-06-02
ORD-024924,CUST-06127,2024-10-02,PROD-0478,2,777.39,1554.78,Completed,2024-10-02
ORD-024925,CUST-07999,2024-06-10,PROD-0091,3,37.76,113.28,Completed,2024-06-10
ORD-024926,CUST-07309,2023-07-31,PROD-0300,4,866.97,3467.88,Completed,2023-08-03
ORD-024927,CUST-07884,2024-09-03,PROD-0199,6,1342.74,8056.44,Completed,2024-09-06
ORD-024928,CUST-03218,2023-12-24,PROD-0076,7,951.81,6662.67,Completed,2023-12-24
ORD-024929,CUST-04334,2025-08-07,PROD-0256,4,1316.80,5267.20,Completed,2025-08-07
ORD-024930,CUST-09828,2025-02-20,PROD-0124,4,524.14,2096.56,Cancelled,2025-02-23
ORD-024931,CUST-01390,2023-06-22,PROD-0275,6,298.75,1792.50,Pending,2023-06-24
ORD-024932,CUST-00762,2023-01-06,PROD-0061,4,1079.98,4319.92,Cancelled,2023-01-09
ORD-024933,CUST-03439,2023-08-03,PROD-0402,7,452.76,3169.32,Completed,2023-08-04
ORD-024934,CUST-01426,2025-01-03,PROD-0341,7,1096.71,7676.97,Completed,2025-01-05
ORD-024935,CUST-06288,2024-11-19,PROD-0173,6,1066.42,6398.52,Completed,2024-11-22
ORD-024936,CUST-04293,2023-05-16,PROD-0206,4,754.75,3019.00,Completed,2023-05-16
ORD-024937,CUST-06891,2024-05-26,PROD-0389,2,838.65,1677.30,Completed,2024-05-26
ORD-024938,CUST-08779,2024-12-12,PROD-0419,5,237.42,1187.10,Pending,2024-12-14
ORD-024939,CUST-08557,2024-03-05,PROD-0327,1,1468.94,1468.94,Completed,2024-03-05
ORD-024940,CUST-03070,2023-01-22,PROD-0030,8,963.87,7710.96,Completed,2023-01-23
ORD-024941,CUST-03285,2025-06-23,PROD-0461,5,113.19,565.95,Completed,2025-06-24
ORD-024942,CUST-09060,2023-11-07,PROD-0217,8,893.82,7150.56,Completed,2023-11-09
ORD-024943,CUST-07447,2024-07-19,PROD-0445,3,269.94,809.82,Completed,2024-07-20
ORD-024944,CUST-06885,2023-11-30,PROD-0417,3,17.11,51.33,Completed,2023-12-01
ORD-024945,CUST-09597,2025-05-20,PROD-0487,7,386.93,2708.51,Pending,2025-05-21
ORD-024946,CUST-09950,2023-09-15,PROD-0397,4,1268.06,5072.24,Completed,2023-09-16
ORD-024947,CUST-04895,2023-02-13,PROD-0438,7,1018.83,7131.81,Completed,2023-02-13
ORD-024948,CUST-02003,2024-12-07,PROD-0411,3,1143.11,3429.33,Returned,2024-12-09
ORD-024949,CUST-05210,2024-10-26,PROD-0459,7,700.23,4901.61,Cancelled,2024-10-29
ORD-024950,CUST-07956,2024-08-22,PROD-0120,6,390.24,2341.44,Pending,2024-08-23
ORD-024951,CUST-02071,2023-12-20,PROD-0266,4,190.20,760.80,Pending,2023-12-21
ORD-024952,CUST-06658,2025-09-06,PROD-0356,8,1273.68,10189.44,Completed,2025-09-08
ORD-024953,CUST-09052,2023-09-07,PROD-0243,1,438.45,438.45,Completed,2023-09-07
ORD-024954,CUST-06746,2024-01-21,PROD-0240,1,784.46,784.46,Completed,2024-01-21
ORD-024955,CUST-01690,2024-08-18,PROD-0301,5,851.94,4259.70,Completed,2024-08-20
ORD-024956,CUST-01040,2024-09-07,PROD-0059,2,181.62,363.24,Pending,2024-09-09
ORD-024957,CUST-03426,2025-02-23,PROD-0077,3,908.48,2725.44,Completed,2025-02-26
ORD-024958,CUST-03460,2025-07-18,PROD-0383,4,1229.25,4917.00,Completed,2025-07-19
ORD-024959,CUST-02444,2023-01-07,PROD-0160,4,844.06,3376.24,Pending,2023-01-07
ORD-024960,CUST-05930,2023-02-11,PROD-0367,7,172.34,1206.38,Returned,2023-02-11
ORD-024961,CUST-05261,2024-12-28,PROD-0177,1,830.55,830.55,Pending,2024-12-31
ORD-024962,CUST-05850,2023-01-06,PROD-0191,5,1073.28,5366.40,Completed,2023-01-08
ORD-024963,CUST-08484,2025-02-28,PROD-0418,8,551.68,4413.44,Returned,2025-03-01
ORD-024964,CUST-00791,2024-01-17,PROD-0363,6,135.52,813.12,Completed,2024-01-18
ORD-024965,CUST-02820,2025-10-19,PROD-0203,6,1480.43,8882.58,Pending,2025-10-22
ORD-024966,CUST-09809,2024-07-24,PROD-0306,1,344.22,344.22,Pending,2024-07-26
ORD-024967,CUST-00787,2025-11-05,PROD-0199,6,1342.74,8056.44,Completed,2025-11-06
ORD-024968,CUST-05572,2024-07-16,PROD-0099,7,1106.97,7748.79,Pending,2024-07-19
ORD-024969,CUST-04112,2023-12-29,PROD-0331,1,459.90,459.90,Cancelled,2023-12-31
ORD-024970,CUST-02267,2023-10-03,PROD-0445,6,269.94,1619.64,Completed,2023-10-06
ORD-024971,CUST-05876,2025-05-08,PROD-0395,7,1263.31,8843.17,Completed,2025-05-09
ORD-024972,CUST-02810,2023-08-29,PROD-0446,4,1292.85,5171.40,Completed,2023-09-01
ORD-024973,CUST-02647,2025-05-24,PROD-0243,1,438.45,438.45,Completed,2025-05-26
ORD-024974,CUST-04813,2025-08-12,PROD-0017,3,991.28,2973.84,Completed,2025-08-14
ORD-024975,CUST-01717,2025-06-28,PROD-0419,1,237.42,237.42,Completed,2025-07-01
ORD-024976,CUST-07612,2024-03-09,PROD-0212,5,400.42,2002.10,Pending,2024-03-12
ORD-024977,CUST-04197,2023-03-25,PROD-0353,6,1281.87,7691.22,Completed,2023-03-28
ORD-024978,CUST-07954,2023-04-30,PROD-0496,6,1057.85,6347.10,Completed,2023-05-01
ORD-024979,CUST-00155,2025-03-29,PROD-0458,7,1499.68,10497.76,Completed,2025-03-29
ORD-024980,CUST-08159,2023-01-18,PROD-0421,2,936.30,1872.60,Completed,2023-01-19
ORD-024981,CUST-00409,2024-03-18,PROD-0249,1,1430.22,1430.22,Completed,2024-03-21
ORD-024982,CUST-05072,2025-07-27,PROD-0411,8,1143.11,9144.88,Completed,2025-07-29
ORD-024983,CUST-03287,2025-09-17,PROD-0364,3,1158.91,3476.73,Completed,2025-09-18
ORD-024984,CUST-01200,2023-09-15,PROD-0077,7,908.48,6359.36,Completed,2023-09-17
ORD-024985,CUST-00823,2023-03-16,PROD-0227,7,419.36,2935.52,Completed,2023-03-16
ORD-024986,CUST-06608,2025-09-09,PROD-0360,7,1317.94,9225.58,Completed,2025-09-10
ORD-024987,CUST-05000,2023-05-10,PROD-0276,5,1105.22,5526.10,Completed,2023-05-13
ORD-024988,CUST-06796,2023-10-28,PROD-0496,3,1057.85,3173.55,Completed,2023-10-29
ORD-024989,CUST-02264,2025-08-31,PROD-0007,7,98.59,690.13,Completed,2025-08-31
ORD-024990,CUST-05815,2024-12-16,PROD-0413,3,1005.56,3016.68,Completed,2024-12-16
ORD-024991,CUST-03875,2023-01-29,PROD-0282,4,224.61,898.44,Completed,2023-01-29
ORD-024992,CUST-03478,2024-07-07,PROD-0396,4,1177.42,4709.68,Completed,2024-07-07
ORD-024993,CUST-03158,2025-10-11,PROD-0039,5,1152.42,5762.10,Completed,2025-10-11
ORD-024994,CUST-06354,2024-11-11,PROD-0300,5,866.97,4334.85,Completed,2024-11-12
ORD-024995,CUST-02192,2023-07-15,PROD-0059,6,181.62,1089.72,Completed,2023-07-15
ORD-024996,CUST-08525,2023-09-29,PROD-0251,8,304.71,2437.68,Cancelled,2023-09-30
ORD-024997,CUST-09444,2024-12-01,PROD-0179,8,858.10,6864.80,Completed,2024-12-02
ORD-024998,CUST-02445,2024-11-14,PROD-0007,8,98.59,788.72,Pending,2024-11-15
ORD-024999,CUST-07281,2024-07-10,PROD-0143,1,139.72,139.72,Cancelled,2024-07-10
ORD-025000,CUST-09835,2024-01-30,PROD-0492,1,656.56,656.56,Completed,2024-01-31
ORD-025001,CUST-05011,2023-10-25,PROD-0347,7,907.95,6355.65,Completed,2023-10-27
ORD-025002,ORPHAN-CUST-ORD-025002,2023-09-26,PROD-0185,6,226.02,1356.12,Completed,2023-09-26
